invoice_id,branch,city,customer,gender,product_line,price,quantity,tax,total,date,time,payment,cogs,gross income,rating
722-13-2115,C,754331,Member,Male,437,42.85,1,2.1425,44.9925,3/14/2019,15:36,Credit card,42.85,2.1425,9
749-81-8133,A,678549,Normal,Female,253,94.67,4,18.934,397.614,11/03/19,12:04,Cash,378.68,18.934,7
777-67-2495,B,543212,Normal,Male,413,68.97,3,10.3455,217.2555,2/22/2019,11:26,Ewallet,206.91,10.3455,9
636-98-3364,B,543212,Member,Female,435,26.26,3,3.939,82.719,02/03/19,12:36,Ewallet,78.78,3.939,6
246-55-6923,C,754331,Member,Female,413,35.79,9,16.1055,338.2155,10/03/19,15:06,Credit card,322.11,16.1055,5
181-82-6255,B,543212,Normal,Female,413,16.37,6,4.911,103.131,08/02/19,10:58,Cash,98.22,4.911,7
838-02-1821,C,754331,Member,Female,413,12.73,2,1.273,26.733,2/22/2019,12:10,Credit card,25.46,1.273,5
887-42-0517,C,754331,Normal,Female,437,83.14,7,29.099,611.079,10/01/19,10:31,Credit card,581.98,29.099,7
457-12-0244,C,754331,Member,Female,437,35.22,6,10.566,221.886,3/14/2019,13:49,Ewallet,211.32,10.566,7
226-34-0034,B,543212,Normal,Female,435,13.78,4,2.756,57.876,10/01/19,11:10,Ewallet,55.12,2.756,9
321-49-7382,B,543212,Member,Male,437,88.31,1,4.4155,92.7255,2/15/2019,17:38,Credit card,88.31,4.4155,5
397-25-8725,A,678549,Member,Female,234,39.62,9,17.829,374.409,1/13/2019,17:54,Credit card,356.58,17.829,7
431-66-2305,B,543212,Normal,Female,435,88.25,9,39.7125,833.9625,2/15/2019,20:51,Credit card,794.25,39.7125,8
825-94-5922,B,543212,Normal,Male,437,25.31,2,2.531,53.151,02/03/19,19:26,Ewallet,50.62,2.531,7
641-62-7288,B,543212,Normal,Male,413,99.92,6,29.976,629.496,3/24/2019,13:33,Ewallet,599.52,29.976,7
756-93-1854,C,754331,Member,Female,253,83.35,2,8.335,175.035,02/02/19,14:05,Credit card,166.7,8.335,10
243-55-8457,A,678549,Normal,Female,532,74.44,10,37.22,781.62,2/27/2019,11:40,Ewallet,744.4,37.22,5
458-10-8612,C,754331,Normal,Male,234,64.08,7,22.428,470.988,1/20/2019,12:27,Ewallet,448.56,22.428,8
501-61-1753,B,543212,Normal,Female,413,63.15,6,18.945,397.845,03/01/19,20:24,Ewallet,378.9,18.945,10
235-06-8510,C,754331,Member,Male,413,85.72,3,12.858,270.018,1/24/2019,20:59,Ewallet,257.16,12.858,5
433-08-7822,C,754331,Normal,Female,234,78.89,7,27.6115,579.8415,05/01/19,19:48,Ewallet,552.23,27.6115,8
361-85-2571,A,678549,Normal,Female,437,89.48,5,22.37,469.77,3/30/2019,10:18,Cash,447.4,22.37,7
131-70-8179,A,678549,Member,Female,234,92.09,3,13.8135,290.0835,2/17/2019,16:27,Cash,276.27,13.8135,4
500-02-2261,C,754331,Normal,Female,532,57.29,6,17.187,360.927,3/21/2019,17:04,Ewallet,343.74,17.187,6
720-72-2436,A,678549,Normal,Male,532,66.52,4,13.304,279.384,02/03/19,18:14,Ewallet,266.08,13.304,7
702-83-5291,C,754331,Member,Male,253,99.82,9,44.919,943.299,3/27/2019,10:43,Cash,898.38,44.919,7
809-69-9497,A,678549,Normal,Female,413,45.68,10,22.84,479.64,1/19/2019,19:30,Ewallet,456.8,22.84,6
449-16-6770,A,678549,Normal,Male,234,50.79,5,12.6975,266.6475,2/19/2019,14:53,Credit card,253.95,12.6975,5
333-23-2632,A,678549,Member,Male,234,10.08,7,3.528,74.088,3/28/2019,20:14,Cash,70.56,3.528,4
489-82-1237,A,678549,Normal,Female,435,93.88,7,32.858,690.018,05/01/19,11:51,Credit card,657.16,32.858,7
859-97-6048,C,754331,Member,Male,435,84.25,2,8.425,176.925,3/26/2019,14:13,Credit card,168.5,8.425,5
676-10-2200,B,543212,Member,Male,253,53.78,1,2.689,56.469,03/02/19,20:13,Ewallet,53.78,2.689,5
373-88-1424,C,754331,Member,Male,413,35.81,5,8.9525,188.0025,06/02/19,18:44,Ewallet,179.05,8.9525,8
365-16-4334,B,543212,Normal,Female,532,26.43,8,10.572,222.012,2/24/2019,14:26,Ewallet,211.44,10.572,9
503-21-4385,B,543212,Member,Male,234,39.91,3,5.9865,125.7165,2/21/2019,12:40,Ewallet,119.73,5.9865,9
305-89-2768,B,543212,Member,Female,413,21.9,3,3.285,68.985,09/01/19,18:43,Ewallet,65.7,3.285,5
574-80-1489,B,543212,Member,Female,532,62.85,4,12.57,263.97,2/25/2019,13:22,Ewallet,251.4,12.57,9
784-08-0310,C,754331,Member,Female,532,21.04,4,4.208,88.368,1/13/2019,13:58,Cash,84.16,4.208,8
200-40-6154,B,543212,Member,Male,413,65.91,6,19.773,415.233,09/02/19,11:45,Cash,395.46,19.773,6
846-10-0341,A,678549,Normal,Female,253,42.57,7,14.8995,312.8895,06/01/19,11:51,Cash,297.99,14.8995,7
577-34-7579,C,754331,Member,Male,532,50.49,9,22.7205,477.1305,10/01/19,17:16,Cash,454.41,22.7205,5
430-02-3888,B,543212,Normal,Male,435,46.02,6,13.806,289.926,07/02/19,15:55,Cash,276.12,13.806,7
867-47-1948,C,754331,Normal,Female,413,15.8,10,7.9,165.9,09/01/19,12:07,Cash,158,7.9,8
384-59-6655,A,678549,Member,Female,532,98.66,9,44.397,932.337,2/19/2019,15:07,Cash,887.94,44.397,8
256-58-3609,C,754331,Member,Male,253,91.98,1,4.599,96.579,3/18/2019,15:29,Cash,91.98,4.599,10
324-92-3863,A,678549,Member,Male,435,20.89,2,2.089,43.869,05/02/19,18:45,Cash,41.78,2.089,10
593-08-5916,A,678549,Normal,Female,253,15.5,1,0.775,16.275,3/19/2019,15:23,Credit card,15.5,0.775,7
364-34-2972,C,754331,Member,Male,435,96.82,3,14.523,304.983,3/30/2019,20:37,Cash,290.46,14.523,7
794-42-3736,B,543212,Normal,Male,532,33.33,2,3.333,69.993,1/26/2019,14:41,Credit card,66.66,3.333,6
172-42-8274,B,543212,Normal,Female,435,38.27,2,3.827,80.367,02/03/19,18:18,Credit card,76.54,3.827,6
558-60-5016,A,678549,Normal,Female,413,33.3,9,14.985,314.685,04/03/19,15:27,Ewallet,299.7,14.985,7
195-06-0432,A,678549,Member,Male,413,81.01,3,12.1515,255.1815,1/13/2019,12:55,Credit card,243.03,12.1515,9
605-03-2706,A,678549,Normal,Female,234,15.8,3,2.37,49.77,3/25/2019,18:02,Cash,47.4,2.37,10
214-30-2776,B,543212,Member,Female,435,34.49,5,8.6225,181.0725,11/03/19,19:44,Credit card,172.45,8.6225,9
746-04-1077,B,543212,Member,Female,532,84.63,10,42.315,888.615,01/01/19,11:36,Credit card,846.3,42.315,9
448-34-8700,B,543212,Member,Male,413,36.91,7,12.9185,271.2885,10/02/19,13:51,Ewallet,258.37,12.9185,7
452-04-8808,B,543212,Normal,Male,435,87.08,7,30.478,640.038,1/26/2019,15:17,Cash,609.56,30.478,6
531-56-4728,A,678549,Normal,Male,413,80.08,3,12.012,252.252,11/02/19,15:29,Cash,240.24,12.012,5
744-82-9138,C,754331,Normal,Male,253,86.13,2,8.613,180.873,07/02/19,17:59,Cash,172.26,8.613,8
883-69-1285,B,543212,Member,Male,253,49.92,2,4.992,104.832,06/03/19,11:55,Credit card,99.84,4.992,7
221-25-5073,A,678549,Normal,Female,532,74.66,4,14.932,313.572,04/03/19,10:39,Cash,298.64,14.932,9
518-71-6847,B,543212,Member,Male,532,26.6,6,7.98,167.58,2/26/2019,15:10,Ewallet,159.6,7.98,5
156-20-0370,B,543212,Normal,Female,435,25.45,1,1.2725,26.7225,10/03/19,18:10,Credit card,25.45,1.2725,5
151-33-7434,B,543212,Normal,Female,532,67.77,1,3.3885,71.1585,04/02/19,20:43,Credit card,67.77,3.3885,7
728-47-9078,C,754331,Member,Male,532,59.59,4,11.918,250.278,1/19/2019,12:46,Cash,238.36,11.918,10
809-46-1866,A,678549,Normal,Male,234,58.15,4,11.63,244.23,1/23/2019,17:44,Cash,232.6,11.63,8
139-32-4183,A,678549,Member,Female,437,97.48,9,43.866,921.186,3/14/2019,14:19,Ewallet,877.32,43.866,7
148-41-7930,C,754331,Normal,Male,234,99.96,7,34.986,734.706,1/23/2019,10:33,Cash,699.72,34.986,6
189-40-5216,C,754331,Normal,Male,435,96.37,7,33.7295,708.3195,09/01/19,11:40,Cash,674.59,33.7295,6
374-38-5555,B,543212,Normal,Female,253,63.71,5,15.9275,334.4775,07/02/19,19:30,Ewallet,318.55,15.9275,9
764-44-8999,B,543212,Normal,Female,234,14.76,2,1.476,30.996,2/18/2019,14:42,Ewallet,29.52,1.476,4
552-44-5977,B,543212,Member,Male,234,62,8,24.8,520.8,03/01/19,19:08,Credit card,496,24.8,6
267-62-7380,C,754331,Member,Male,435,82.34,10,41.17,864.57,3/29/2019,19:12,Ewallet,823.4,41.17,4
430-53-4718,B,543212,Member,Male,234,75.37,8,30.148,633.108,1/28/2019,15:46,Credit card,602.96,30.148,8
886-18-2897,A,678549,Normal,Female,532,56.56,5,14.14,296.94,3/22/2019,19:06,Credit card,282.8,14.14,5
602-16-6955,B,543212,Normal,Female,437,76.6,10,38.3,804.3,1/24/2019,18:10,Ewallet,766,38.3,6
745-74-0715,A,678549,Normal,Male,435,58.03,2,5.803,121.863,10/03/19,20:46,Ewallet,116.06,5.803,9
690-01-6631,B,543212,Normal,Male,253,17.49,10,8.745,183.645,2/22/2019,18:35,Ewallet,174.9,8.745,7
652-49-6720,C,754331,Member,Female,435,60.95,1,3.0475,63.9975,2/18/2019,11:40,Ewallet,60.95,3.0475,6
233-67-5758,C,754331,Normal,Male,234,40.35,1,2.0175,42.3675,1/29/2019,13:46,Ewallet,40.35,2.0175,6
303-96-2227,B,543212,Normal,Female,413,97.38,10,48.69,1022.49,02/03/19,17:16,Ewallet,973.8,48.69,4
727-02-1313,A,678549,Member,Male,532,31.84,1,1.592,33.432,09/02/19,13:22,Cash,31.84,1.592,8
347-56-2442,A,678549,Normal,Male,413,65.82,1,3.291,69.111,2/22/2019,15:33,Cash,65.82,3.291,4
849-09-3807,A,678549,Member,Female,253,88.34,7,30.919,649.299,2/18/2019,13:28,Cash,618.38,30.919,7
